Step, Time, BitDepth, HoleDepth, blockPosition. JointLength, hookload, DWOB, Torque, RPM, PumpPress, FlowRate
Step 4 Kelly, 147850, 4975.93947005945, 4982.6, 39.960529940508, 0, 143593.077481391, 0, 0, 0, 0, 0
Step 4 Kelly, 147900, 4975.93947005945, 4982.6, 39.960529940508, 0, 143593.077481391, 0, 0, 0, 0, 0
Step 4 Kelly, 147950, 4975.93947005945, 4982.6, 39.960529940508, 0, 143593.077481391, 0, 0, 0, 0, 0
Step 4 Kelly, 148000, 4975.93947005945, 4982.6, 39.960529940508, 0, 143593.077481391, 0, 0, 0, 0, 0
Step 4 Kelly, 148050, 4975.93947005945, 4982.6, 39.960529940508, 0, 143593.077481391, 0, 0, 0, 0, 0
Step 4 Kelly, 148100, 4975.93947005945, 4982.6, 39.960529940508, 0, 143593.077481391, 0, 0, 0, 0, 0
Step 4 Kelly, 148150, 4975.93947005945, 4982.6, 39.960529940508, 0, 143593.077481391, 0, 0, 0, 0, 0
Step 4 Kelly, 148200, 4975.93947005945, 4982.6, 39.960529940508, 0, 143593.077481391, 0, 0, 0, 0, 0
Step 4 Kelly, 148250, 4975.93947005945, 4982.6, 39.960529940508, 0, 143593.077481391, 0, 0, 0, 0, 0
Step 4 Kelly, 148300, 4975.93947005945, 4982.6, 39.960529940508, 0, 143593.077481391, 0, 0, 0, 0, 0
Step 4 Kelly, 148350, 4975.93947005945, 4982.6, 39.960529940508, 0, 143593.077481391, 0, 0, 0, 0, 0
Step 4 Kelly, 148400, 4975.93947005945, 4982.6, 39.960529940508, 0, 143593.077481391, 0, 0, 0, 0, 0
Step 4 Kelly, 148450, 4975.93947005945, 4982.6, 39.960529940508, 0, 143593.077481391, 0, 0, 0, 0, 0
Step 4 Kelly, 148500, 4975.93947005945, 4982.6, 39.960529940508, 0, 143593.077481391, 0, 0, 0, 0, 0
Step 4 Kelly, 148550, 4975.93947005945, 4982.6, 39.960529940508, 0, 143593.077481391, 0, 0, 0, 0, 0
Step 4 Kelly, 148600, 4975.93947005945, 4982.6, 39.960529940508, 0, 143593.077481391, 0, 0, 0, 0, 0
Step 4 Kelly, 148650, 4975.93947005945, 4982.6, 39.960529940508, 0, 143593.077481391, 0, 0, 0, 0, 0
Step 4 Kelly, 148700, 4975.93947005945, 4982.6, 39.960529940508, 0, 143593.077481391, 0, 0, 0, 0, 0
Step 4 Kelly, 148750, 4975.93947005945, 4982.6, 39.960529940508, 0, 143593.077481391, 0, 0, 0, 0, 0
Step 4 Kelly, 148800, 4975.93947005945, 4982.6, 39.960529940508, 0, 143593.077481391, 0, 0, 0, 0, 0
Step 4 Kelly, 148850, 4975.93947005945, 4982.6, 39.960529940508, 0, 143593.077481391, 0, 0, 0, 0, 0
Step 4 Kelly, 148900, 4975.93947005945, 4982.6, 39.960529940508, 0, 143593.077481391, 0, 0, 0, 0, 0
Step 4 Kelly, 148950, 4975.93947005945, 4982.6, 39.960529940508, 0, 143593.077481391, 0, 0, 0, 0, 0
Step 4 Kelly, 149000, 4975.93947005945, 4982.6, 39.960529940508, 0, 143593.077481391, 0, 0, 0, 0, 0
Step 4 Kelly, 149050, 4975.93947005945, 4982.6, 39.960529940508, 0, 143593.077481391, 0, 0, 0, 0, 0
Step 4 Kelly, 149100, 4975.93947005945, 4982.6, 39.960529940508, 0, 143593.077481391, 0, 0, 0, 0, 0
Step 4 Kelly, 149150, 4975.93947005945, 4982.6, 39.960529940508, 0, 143593.077481391, 0, 0, 0, 0, 0
Step 4 Kelly, 149200, 4975.93947005945, 4982.6, 39.960529940508, 0, 143593.077481391, 0, 0, 0, 0, 0
Step 4 Kelly, 149250, 4975.93947005945, 4982.6, 39.960529940508, 0, 143593.077481391, 0, 0, 0, 0, 0
Step 4 Kelly, 149300, 4975.93947005945, 4982.6, 39.960529940508, 0, 143593.077481391, 0, 0, 0, 0, 0
Step 4 Kelly, 149350, 4975.93947005945, 4982.6, 39.960529940508, 0, 143593.077481391, 0, 0, 0, 0, 0
Step 4 Kelly, 149400, 4975.93947005945, 4982.6, 39.960529940508, 0, 143593.077481391, 0, 0, 0, 0, 0
Step 4 Kelly, 149450, 4975.93947005945, 4982.6, 39.960529940508, 0, 143593.077481391, 0, 0, 0, 0, 0
Step 4 Kelly, 149500, 4975.93947005945, 4982.6, 39.960529940508, 0, 143593.077481391, 0, 0, 0, 0, 0
Step 4 Kelly, 149550, 4975.93947005945, 4982.6, 39.960529940508, 0, 143593.077481391, 0, 0, 0, 0, 0
Step 4 Kelly, 149600, 4975.93947005945, 4982.6, 39.960529940508, 0, 143593.077481391, 0, 0, 0, 0, 0
Step 4 Kelly, 149650, 4975.93947005945, 4982.6, 39.960529940508, 0, 143593.077481391, 0, 0, 0, 0, 0
Step 4 Kelly, 149700, 4975.93947005945, 4982.6, 39.960529940508, 0, 143593.077481391, 0, 0, 0, 0, 0
Step 4 Kelly, 149750, 4975.93947005945, 4982.6, 39.960529940508, 0, 143593.077481391, 0, 0, 0, 0, 0
Step 4 Kelly, 149800, 4975.93947005945, 4982.6, 39.960529940508, 0, 143593.077481391, 0, 0, 0, 0, 0
Step 4 Kelly, 149850, 4975.93947005945, 4982.6, 39.960529940508, 0, 143593.077481391, 0, 0, 0, 0, 0
Step 4 Kelly, 149900, 4975.93947005945, 4982.6, 39.960529940508, 0, 143593.077481391, 0, 0, 0, 0, 0
Step 4 Kelly, 149950, 4975.93947005945, 4982.6, 39.960529940508, 0, 143593.077481391, 0, 0, 0, 0, 0
Step 4 Kelly, 150000, 4975.93947005945, 4982.6, 39.960529940508, 0, 143593.077481391, 0, 0, 0, 0, 0
Step 4 Kelly, 150050, 4975.93947005945, 4982.6, 39.960529940508, 0, 143593.077481391, 0, 0, 0, 0, 0
Step 4 Kelly, 150100, 4975.93947005945, 4982.6, 39.960529940508, 0, 143593.077481391, 0, 0, 0, 0, 0
Step 4 Kelly, 150150, 4975.93947005945, 4982.6, 39.960529940508, 0, 143593.077481391, 0, 0, 0, 0, 0
Step 4 Kelly, 150200, 4975.93947005945, 4982.6, 39.960529940508, 0, 143593.077481391, 0, 0, 0, 0, 0
Step 4 Kelly, 150250, 4975.93947005945, 4982.6, 39.960529940508, 0, 143593.077481391, 0, 0, 0, 0, 0
Step 4 Kelly, 150300, 4975.93947005945, 4982.6, 39.960529940508, 0, 143593.077481391, 0, 0, 0, 0, 0
Step 4 Kelly, 150350, 4975.93947005945, 4982.6, 39.960529940508, 0, 143593.077481391, 0, 0, 0, 0, 0
Step 4 Kelly, 150400, 4975.93947005945, 4982.6, 39.960529940508, 0, 143593.077481391, 0, 0, 0, 0, 0
Step 4 Kelly, 150450, 4975.93947005945, 4982.6, 39.960529940508, 0, 143593.077481391, 0, 0, 0, 0, 0
Step 4 Kelly, 150500, 4975.93947005945, 4982.6, 39.960529940508, 0, 143593.077481391, 0, 0, 0, 0, 0
Step 4 Kelly, 150550, 4975.93947005945, 4982.6, 39.960529940508, 0, 143593.077481391, 0, 0, 0, 0, 0
Step 4 Kelly, 150600, 4975.93947005945, 4982.6, 39.960529940508, 0, 143593.077481391, 0, 0, 0, 0, 0
Step 4 Kelly, 150650, 4975.93947005945, 4982.6, 39.960529940508, 0, 143593.077481391, 0, 0, 0, 0, 0
Step 4 Kelly, 150700, 4975.93947005945, 4982.6, 39.960529940508, 0, 143593.077481391, 0, 0, 0, 0, 0
Step 4 Kelly, 150750, 4975.93947005945, 4982.6, 39.960529940508, 0, 143593.077481391, 0, 0, 0, 0, 0
Step 4 Kelly, 150800, 4975.93947005945, 4982.6, 39.960529940508, 0, 143593.077481391, 0, 0, 0, 0, 0
Step 4 Kelly, 150850, 4975.93947005945, 4982.6, 39.960529940508, 0, 143593.077481391, 0, 0, 0, 0, 0
Step 4 Kelly, 150900, 4975.93947005945, 4982.6, 39.960529940508, 0, 143593.077481391, 0, 0, 0, 0, 0
Step 4 Kelly, 150950, 4975.93947005945, 4982.6, 39.960529940508, 0, 143593.077481391, 0, 0, 0, 0, 0
Step 4 Kelly, 151000, 4975.93947005945, 4982.6, 39.960529940508, 0, 143593.077481391, 0, 0, 0, 0, 0
Step 4 Kelly, 151050, 4975.93947005945, 4982.6, 39.960529940508, 0, 143593.077481391, 0, 0, 0, 0, 0
Step 4 Kelly, 151100, 4975.93947005945, 4982.6, 39.960529940508, 0, 143593.077481391, 0, 0, 0, 0, 0
Step 4 Kelly, 151150, 4975.93947005945, 4982.6, 39.960529940508, 0, 143593.077481391, 0, 0, 0, 0, 0
Step 4 Kelly, 151200, 4975.93947005945, 4982.6, 39.960529940508, 0, 143593.077481391, 0, 0, 0, 0, 0
Step 4 Kelly, 151250, 4975.93947005945, 4982.6, 39.960529940508, 0, 143593.077481391, 0, 0, 0, 0, 0
Step 4 Kelly, 151300, 4975.93947005945, 4982.6, 39.960529940508, 0, 143593.077481391, 0, 0, 0, 0, 0
Step 4 Kelly, 151350, 4975.93947005945, 4982.6, 39.960529940508, 0, 143593.077481391, 0, 0, 0, 0, 0
Step 4 Kelly, 151400, 4975.93947005945, 4982.6, 39.960529940508, 0, 143593.077481391, 0, 0, 0, 0, 0
Step 4 Kelly, 151450, 4975.93947005945, 4982.6, 39.960529940508, 0, 143593.077481391, 0, 0, 0, 0, 0
Step 4 Kelly, 151500, 4975.93947005945, 4982.6, 39.960529940508, 0, 143593.077481391, 0, 0, 0, 0, 0
Step 4 Kelly, 151550, 4975.93947005945, 4982.6, 39.960529940508, 0, 143593.077481391, 0, 0, 0, 0, 0
Step 4 Kelly, 151600, 4975.93947005945, 4982.6, 39.960529940508, 0, 143593.077481391, 0, 0, 0, 0, 0
Step 4 Kelly, 151650, 4975.93947005945, 4982.6, 39.960529940508, 0, 143593.077481391, 0, 0, 0, 0, 0
Step 4 Kelly, 151700, 4975.93947005945, 4982.6, 39.960529940508, 0, 143593.077481391, 0, 0, 0, 0, 0
Step 4 Kelly, 151750, 4975.93947005945, 4982.6, 39.960529940508, 0, 143593.077481391, 0, 0, 0, 0, 0
Step 4 Kelly, 151800, 4975.93947005945, 4982.6, 39.960529940508, 0, 143593.077481391, 0, 0, 0, 0, 0
Step 4 Kelly, 151850, 4975.93947005945, 4982.6, 39.960529940508, 0, 143593.077481391, 0, 0, 0, 0, 0
Step 4 Kelly, 151900, 4975.93947005945, 4982.6, 39.960529940508, 0, 143593.077481391, 0, 0, 0, 0, 0
Step 4 Kelly, 151950, 4975.93947005945, 4982.6, 39.960529940508, 0, 143593.077481391, 0, 0, 0, 0, 0
Step 4 Kelly, 152000, 4975.93947005945, 4982.6, 39.960529940508, 0, 143593.077481391, 0, 0, 0, 0, 0
Step 4 Kelly, 152050, 4975.93947005945, 4982.6, 39.960529940508, 0, 143593.077481391, 0, 0, 0, 0, 0
Step 4 Kelly, 152100, 4975.93947005945, 4982.6, 39.960529940508, 0, 143593.077481391, 0, 0, 0, 0, 0
Step 4 Kelly, 152150, 4975.93947005945, 4982.6, 39.960529940508, 0, 143593.077481391, 0, 0, 0, 0, 0
Step 4 Kelly, 152200, 4975.93947005945, 4982.6, 39.960529940508, 0, 143593.077481391, 0, 0, 0, 0, 0
Step 4 Kelly, 152250, 4975.93947005945, 4982.6, 39.960529940508, 0, 143593.077481391, 0, 0, 0, 0, 0
Step 4 Kelly, 152300, 4975.93947005945, 4982.6, 39.960529940508, 0, 143593.077481391, 0, 0, 0, 0, 0
Step 4 Kelly, 152350, 4975.93947005945, 4982.6, 39.960529940508, 0, 143593.077481391, 0, 0, 0, 0, 0
Step 4 Kelly, 152400, 4975.93947005945, 4982.6, 39.960529940508, 0, 143593.077481391, 0, 0, 0, 0, 0
Step 4 Kelly, 152450, 4975.93947005945, 4982.6, 39.960529940508, 0, 143593.077481391, 0, 0, 0, 0, 0
Step 4 Kelly, 152500, 4975.93947005945, 4982.6, 39.960529940508, 0, 143593.077481391, 0, 0, 0, 0, 0
Step 4 Kelly, 152550, 4975.93947005945, 4982.6, 39.960529940508, 0, 143593.077481391, 0, 0, 0, 0.000881087357420941, 0.0213223140495868
Step 4 Kelly, 152600, 4975.93947005945, 4982.6, 39.960529940508, 0, 143593.077481391, 0, 0, 0, 0.00440543678710471, 0.0639669421487603
Step 4 Kelly, 152650, 4975.93947005945, 4982.6, 39.960529940508, 0, 143593.077481391, 0, 0, 0, 0.0140973977187351, 0.149256198347107
Step 4 Kelly, 152700, 4975.93947005945, 4982.6, 39.960529940508, 0, 143593.077481391, 0, 0, 0, 0.0352434942968376, 0.277190082644628
Step 4 Kelly, 152750, 4975.93947005945, 4982.6, 39.960529940508, 0, 143593.077481391, 0, 0, 0, 0.0757735127382009, 0.469090909090909
Step 4 Kelly, 152800, 4975.93947005945, 4982.6, 39.960529940508, 0, 143593.077481391, 0, 0, 0, 0.146260501331876, 0.72495867768595
Step 4 Kelly, 152850, 4975.93947005945, 4982.6, 39.960529940508, 0, 143593.077481391, 0, 0, 0, 0.259920770439178, 1.04479338842975
Step 4 Kelly, 152900, 4975.93947005945, 4982.6, 39.960529940508, 0, 143593.077481391, 0, 0, 0, 0.433494979851103, 1.4499173553719
Step 4 Kelly, 152950, 4975.93947005945, 4982.6, 39.960529940508, 0, 143593.077481391, 0, 0, 0, 0.687248138788334, 1.9403305785124
Step 4 Kelly, 153000, 4975.93947005945, 4982.6, 39.960529940508, 0, 143593.077481391, 0, 0, 0, 1.04496960590124, 2.51603305785124
Step 4 Kelly, 153050, 4975.93947005945, 4982.6, 39.960529940508, 0, 143593.077481391, 0, 0, 0, 1.53485417662728, 3.19834710743802
Step 4 Kelly, 153100, 4975.93947005945, 4982.6, 39.960529940508, 0, 143593.077481391, 0, 0, 0, 2.18597773376136, 3.94462809917355
Step 4 Kelly, 153150, 4975.93947005945, 4982.6, 39.960529940508, 0, 143593.077481391, 0, 0, 0, 3.0291783348132, 4.77619834710744
Step 4 Kelly, 153200, 4975.93947005945, 4982.6, 39.960529940508, 0, 143593.077481391, 0, 0, 0, 4.09353186257769, 5.6504132231405
Step 4 Kelly, 153250, 4975.93947005945, 4982.6, 39.960529940508, 0, 143593.077481391, 0, 0, 0, 5.40723311249231, 6.58859504132231
Step 4 Kelly, 153300, 4975.93947005945, 4982.6, 39.960529940508, 0, 143593.077481391, 0, 0, 0, 6.99407144320743, 7.54809917355372
Step 4 Kelly, 153350, 4975.93947005945, 4982.6, 39.960529940508, 0, 143593.077481391, 0, 0, 0, 8.87431186394372, 8.55024793388429
Step 4 Kelly, 153400, 4975.93947005945, 4982.6, 39.960529940508, 0, 143593.077481391, 0, 0, 0, 11.0646950344922, 9.59504132231405
Step 4 Kelly, 153450, 4975.93947005945, 4982.6, 39.960529940508, 0, 143593.077481391, 0, 0, 0, 13.5757940031419, 10.6611570247934
Step 4 Kelly, 153500, 4975.93947005945, 4982.6, 39.960529940508, 0, 143593.077481391, 0, 0, 0, 16.4120142066799, 11.7485950413223
Step 4 Kelly, 153550, 4975.93947005945, 4982.6, 39.960529940508, 0, 143593.077481391, 0, 0, 0, 19.5724745577488, 12.8786776859504
Step 4 Kelly, 153600, 4975.93947005945, 4982.6, 39.960529940508, 0, 143593.077481391, 0, 0, 0, 23.047483095417, 14.0087603305785
Step 4 Kelly, 153650, 4975.93947005945, 4982.6, 39.960529940508, 0, 143593.077481391, 0, 0, 0, 26.8247045966806, 15.1814876033058
Step 4 Kelly, 153700, 4975.93947005945, 4982.6, 39.960529940508, 0, 143593.077481391, 0, 0, 0, 30.8856362270337, 16.3542148760331
Step 4 Kelly, 153750, 4975.93947005945, 4982.6, 39.960529940508, 0, 143593.077481391, 0, 0, 0, 35.2108940646131, 17.5482644628099
Step 4 Kelly, 153800, 4975.93947005945, 4982.6, 39.960529940508, 0, 143593.077481391, 0, 0, 0, 39.7775698381258, 18.7423140495868
Step 4 Kelly, 153850, 4975.93947005945, 4982.6, 39.960529940508, 0, 143593.077481391, 0, 0, 0, 44.5645174509938, 19.9576859504132
Step 4 Kelly, 153900, 4975.93947005945, 4982.6, 39.960529940508, 0, 143593.077481391, 0, 0, 0, 49.548828631924, 21.1517355371901
Step 4 Kelly, 153950, 4975.93947005945, 4982.6, 39.960529940508, 0, 143593.077481391, 0, 0, 0, 54.7067140222662, 22.3457851239669
Step 4 Kelly, 154000, 4975.93947005945, 4982.6, 39.960529940508, 0, 143593.077481391, 0, 0, 0, 60.0152653507274, 23.5185123966942
Step 4 Kelly, 154050, 4975.93947005945, 4982.6, 39.960529940508, 0, 143593.077481391, 0, 0, 0, 65.4533365207295, 24.6912396694215
Step 4 Kelly, 154100, 4975.93947005945, 4982.6, 39.960529940508, 0, 143593.077481391, 0, 0, 0, 70.9980192609795, 25.8213223140496
Step 4 Kelly, 154150, 4975.93947005945, 4982.6, 39.960529940508, 0, 143593.077481391, 0, 0, 0, 76.6308107369715, 26.9514049586777
Step 4 Kelly, 154200, 4975.93947005945, 4982.6, 39.960529940508, 0, 143593.077481391, 0, 0, 0, 82.3305648521276, 28.0388429752066
Step 4 Kelly, 154250, 4975.93947005945, 4982.6, 39.960529940508, 0, 143593.077481391, 0, 0, 0, 88.0796598592992, 29.1262809917355
Step 4 Kelly, 154300, 4975.93947005945, 4982.6, 39.960529940508, 0, 143593.077481391, 0, 0, 0, 93.860474011338, 30.2137190082645
Step 4 Kelly, 154350, 4975.93947005945, 4982.6, 39.960529940508, 0, 143593.077481391, 0, 0, 0, 99.6575882794891, 31.2904958677686
Step 4 Kelly, 154400, 4975.93947005945, 4982.6, 39.960529940508, 0, 143593.077481391, 0, 0, 0, 105.45470254764, 32.3672727272727
Step 4 Kelly, 154450, 4975.93947005945, 4982.6, 39.960529940508, 0, 143593.077481391, 0, 0, 0, 111.239922136466, 33.4653719008264
Step 4 Kelly, 154500, 4975.93947005945, 4982.6, 39.960529940508, 0, 143593.077481391, 0, 0, 0, 117.003114541356, 34.5634710743802
Step 4 Kelly, 154550, 4975.93947005945, 4982.6, 39.960529940508, 0, 143593.077481391, 0, 0, 0, 122.737671607131, 35.6828925619835
Step 4 Kelly, 154600, 4975.93947005945, 4982.6, 39.960529940508, 0, 143593.077481391, 0, 0, 0, 128.437866265965, 36.8023140495868
Step 4 Kelly, 154650, 4975.93947005945, 4982.6, 39.960529940508, 0, 143593.077481391, 0, 0, 0, 134.10413906154, 37.9430578512397
Step 4 Kelly, 154700, 4975.93947005945, 4982.6, 39.960529940508, 0, 143593.077481391, 0, 0, 0, 139.736930537532, 39.0838016528926
Step 4 Kelly, 154750, 4975.93947005945, 4982.6, 39.960529940508, 0, 143593.077481391, 0, 0, 0, 145.342848849122, 40.245867768595
Step 4 Kelly, 154800, 4975.93947005945, 4982.6, 39.960529940508, 0, 143593.077481391, 0, 0, 0, 150.928502151492, 41.4079338842975
Step 4 Kelly, 154850, 4975.93947005945, 4982.6, 39.960529940508, 0, 143593.077481391, 0, 0, 0, 156.50137968718, 42.57
Step 4 Kelly, 154900, 4975.93947005945, 4982.6, 39.960529940508, 0, 143593.077481391, 0, 0, 0, 162.06985178608, 43.7320661157025
Step 4 Kelly, 154950, 4975.93947005945, 4982.6, 39.960529940508, 0, 143593.077481391, 0, 0, 0, 167.643169865446, 44.894132231405
Step 4 Kelly, 155000, 4975.93947005945, 4982.6, 39.960529940508, 0, 143593.077481391, 0, 0, 0, 173.227942080459, 46.0561983471074
Step 4 Kelly, 155050, 4975.93947005945, 4982.6, 39.960529940508, 0, 143593.077481391, 0, 0, 0, 178.829895498941, 47.1969421487603
Step 4 Kelly, 155100, 4975.93947005945, 4982.6, 39.960529940508, 0, 143593.077481391, 0, 0, 0, 184.452113926644, 48.3376859504132
Step 4 Kelly, 155150, 4975.93947005945, 4982.6, 39.960529940508, 0, 143593.077481391, 0, 0, 0, 190.096800081962, 49.4571074380165
Step 4 Kelly, 155200, 4975.93947005945, 4982.6, 39.960529940508, 0, 143593.077481391, 0, 0, 0, 195.762632333857, 50.5765289256198
Step 4 Kelly, 155250, 4975.93947005945, 4982.6, 39.960529940508, 0, 143593.077481391, 0, 0, 0, 201.447407963937, 51.6746280991736
Step 4 Kelly, 155300, 4975.93947005945, 4982.6, 39.960529940508, 0, 143593.077481391, 0, 0, 0, 207.144518817021, 52.7514049586777
Step 4 Kelly, 155350, 4975.93947005945, 4982.6, 39.960529940508, 0, 143593.077481391, 0, 0, 0, 212.84647565057, 53.8068595041322
Step 4 Kelly, 155400, 4975.93947005945, 4982.6, 39.960529940508, 0, 143593.077481391, 0, 0, 0, 218.54490813469, 54.8409917355372
Step 4 Kelly, 155450, 4975.93947005945, 4982.6, 39.960529940508, 0, 143593.077481391, 0, 0, 0, 224.231005395806, 55.8751239669421
Step 4 Kelly, 155500, 4975.93947005945, 4982.6, 39.960529940508, 0, 143593.077481391, 0, 0, 0, 229.895075472987, 56.8879338842975
Step 4 Kelly, 155550, 4975.93947005945, 4982.6, 39.960529940508, 0, 143593.077481391, 0, 0, 0, 235.528307492658, 57.9007438016529
Step 4 Kelly, 155600, 4975.93947005945, 4982.6, 39.960529940508, 0, 143593.077481391, 0, 0, 0, 241.125414930674, 58.9561983471075
Step 4 Kelly, 155650, 4975.93947005945, 4982.6, 39.960529940508, 0, 143593.077481391, 0, 0, 0, 246.681992350249, 60.011652892562
Step 4 Kelly, 155700, 4975.93947005945, 4982.6, 39.960529940508, 0, 143593.077481391, 0, 0, 0, 252.196277576668, 61.0884297520661
Step 4 Kelly, 155750, 4975.93947005945, 4982.6, 39.960529940508, 0, 143593.077481391, 0, 0, 0, 257.667389522574, 62.1652066115702
Step 4 Kelly, 155800, 4975.93947005945, 4982.6, 39.960529940508, 0, 143593.077481391, 0, 0, 0, 263.09709036268, 63.263305785124
Step 4 Kelly, 155850, 4975.93947005945, 4982.6, 39.960529940508, 0, 143593.077481391, 0, 0, 0, 268.49154770849, 64.4040495867769
Step 4 Kelly, 155900, 4975.93947005945, 4982.6, 39.960529940508, 0, 143593.077481391, 0, 0, 0, 273.859572433577, 65.5661157024794
Step 4 Kelly, 155950, 4975.93947005945, 4982.6, 39.960529940508, 0, 143593.077481391, 0, 0, 0, 279.212618673588, 66.7495041322314
Step 4 Kelly, 156000, 4975.93947005945, 4982.6, 39.960529940508, 0, 143593.077481391, 0, 0, 0, 284.563021651527, 67.9542148760331
Step 4 Kelly, 156050, 4975.93947005945, 4982.6, 39.960529940508, 0, 143593.077481391, 0, 0, 0, 289.925759852469, 69.1802479338843
Step 4 Kelly, 156100, 4975.93947005945, 4982.6, 39.960529940508, 0, 143593.077481391, 0, 0, 0, 295.315811761492, 70.4062809917356
Step 4 Kelly, 156150, 4975.93947005945, 4982.6, 39.960529940508, 0, 143593.077481391, 0, 0, 0, 300.741988252169, 71.5896694214876
Step 4 Kelly, 156200, 4975.93947005945, 4982.6, 39.960529940508, 0, 143593.077481391, 0, 0, 0, 306.213100198074, 72.7730578512397
Step 4 Kelly, 156250, 4975.93947005945, 4982.6, 39.960529940508, 0, 143593.077481391, 0, 0, 0, 311.73531521071, 73.9564462809918
Step 4 Kelly, 156300, 4975.93947005945, 4982.6, 39.960529940508, 0, 143593.077481391, 0, 0, 0, 317.314800901578, 75.1398347107438
Step 4 Kelly, 156350, 4975.93947005945, 4982.6, 39.960529940508, 0, 143593.077481391, 0, 0, 0, 322.955081620108, 76.3232231404959
Step 4 Kelly, 156400, 4975.93947005945, 4982.6, 39.960529940508, 0, 143593.077481391, 0, 0, 0, 328.653514104228, 77.4639669421488
Step 4 Kelly, 156450, 4975.93947005945, 4982.6, 39.960529940508, 0, 143593.077481391, 0, 0, 0, 334.404371286115, 78.5940495867769
Step 4 Kelly, 156500, 4975.93947005945, 4982.6, 39.960529940508, 0, 143593.077481391, 0, 0, 0, 340.199282835872, 79.724132231405
Step 4 Kelly, 156550, 4975.93947005945, 4982.6, 39.960529940508, 0, 143593.077481391, 0, 0, 0, 346.026794617854, 80.8222314049587
Step 4 Kelly, 156600, 4975.93947005945, 4982.6, 39.960529940508, 0, 143593.077481391, 0, 0, 0, 351.872809234342, 81.9203305785124
Step 4 Kelly, 156650, 4975.93947005945, 4982.6, 39.960529940508, 0, 143593.077481391, 0, 0, 0, 357.72234820026, 82.9971074380166
Step 4 Kelly, 156700, 4975.93947005945, 4982.6, 39.960529940508, 0, 143593.077481391, 0, 0, 0, 363.565719554675, 84.0738842975207
Step 4 Kelly, 156750, 4975.93947005945, 4982.6, 39.960529940508, 0, 143593.077481391, 0, 0, 0, 369.3923502493, 85.1293388429752
Step 4 Kelly, 156800, 4975.93947005945, 4982.6, 39.960529940508, 0, 143593.077481391, 0, 0, 0, 375.191667235845, 86.1634710743802
Step 4 Kelly, 156850, 4975.93947005945, 4982.6, 39.960529940508, 0, 143593.077481391, 0, 0, 0, 380.951335291305, 87.154958677686
Step 4 Kelly, 156900, 4975.93947005945, 4982.6, 39.960529940508, 0, 143593.077481391, 0, 0, 0, 386.659019192678, 88.1251239669422
Step 4 Kelly, 156950, 4975.93947005945, 4982.6, 39.960529940508, 0, 143593.077481391, 0, 0, 0, 392.307670241104, 89.0952892561984
Step 4 Kelly, 157000, 4975.93947005945, 4982.6, 39.960529940508, 0, 143593.077481391, 0, 0, 0, 397.892001912438, 90.0654545454546
Step 4 Kelly, 157050, 4975.93947005945, 4982.6, 39.960529940508, 0, 143593.077481391, 0, 0, 0, 403.406727682536, 91.0142975206612
Step 4 Kelly, 157100, 4975.93947005945, 4982.6, 39.960529940508, 0, 143593.077481391, 0, 0, 0, 408.850525920361, 91.9738016528926
Step 4 Kelly, 157150, 4975.93947005945, 4982.6, 39.960529940508, 0, 143593.077481391, 0, 0, 0, 414.222956082235, 92.933305785124
Step 4 Kelly, 157200, 4975.93947005945, 4982.6, 39.960529940508, 0, 143593.077481391, 0, 0, 0, 419.526220886552, 93.914132231405
Step 4 Kelly, 157250, 4975.93947005945, 4982.6, 39.960529940508, 0, 143593.077481391, 0, 0, 0, 424.762523051704, 94.9376033057852
Step 4 Kelly, 157300, 4975.93947005945, 4982.6, 39.960529940508, 0, 143593.077481391, 0, 0, 0, 429.936708558159, 95.9823966942149
Step 4 Kelly, 157350, 4975.93947005945, 4982.6, 39.960529940508, 0, 143593.077481391, 0, 0, 0, 435.056266648453, 97.0485123966943
Step 4 Kelly, 157400, 4975.93947005945, 4982.6, 39.960529940508, 0, 143593.077481391, 0, 0, 0, 440.134854176627, 98.1785950413224
Step 4 Kelly, 157450, 4975.93947005945, 4982.6, 39.960529940508, 0, 143593.077481391, 0, 0, 0, 445.188771258794, 99.3300000000001
Step 4 Kelly, 157500, 4975.93947005945, 4982.6, 39.960529940508, 0, 143593.077481391, 0, 0, 0, 450.233877467386, 100.513388429752
Step 4 Kelly, 157550, 4975.93947005945, 4982.6, 39.960529940508, 0, 143593.077481391, 0, 0, 0, 455.286032374838, 101.707438016529
Step 4 Kelly, 157600, 4975.93947005945, 4982.6, 39.960529940508, 0, 143593.077481391, 0, 0, 0, 460.363738815655, 102.922809917355
Step 4 Kelly, 157650, 4975.93947005945, 4982.6, 39.960529940508, 0, 143593.077481391, 0, 0, 0, 465.484177993307, 104.159504132231
Step 4 Kelly, 157700, 4975.93947005945, 4982.6, 39.960529940508, 0, 143593.077481391, 0, 0, 0, 470.663650023906, 105.374876033058
